member_full,last_name,first_name,party,state,vote_cast,lis_member_id,members_Id,vote_number
Tillis (R-NC),Tillis,Thomas,R,NC,Yea,S384,0,280
Toomey (R-PA),Toomey,Pat,R,PA,Yea,S351,0,280
Udall (D-NM),Udall,Tom,D,NM,Nay,S326,0,280
Vitter (R-LA),Vitter,David,R,LA,Yea,S299,0,280
Warner (D-VA),Warner,Mark,D,VA,Nay,S327,0,280
Warren (D-MA),Warren,Elizabeth,D,MA,Nay,S366,0,280
Whitehouse (D-RI),Whitehouse,Sheldon,D,RI,Nay,S316,0,280
Wicker (R-MS),Wicker,Roger,R,MS,Yea,S318,0,280
Wyden (D-OR),Wyden,Ron,D,OR,Nay,S247,0,280
Alexander (R-TN),Alexander,Lamar,R,TN,Yea,S289,0,281
Ayotte (R-NH),Ayotte,Kelly,R,NH,Yea,S340,0,281
Baldwin (D-WI),Baldwin,Tammy,D,WI,Nay,S354,0,281
Barrasso (R-WY),Barrasso,John,R,WY,Yea,S317,0,281
Bennet (D-CO),Bennet,Michael,D,CO,Yea,S330,0,281
Blumenthal (D-CT),Blumenthal,Richard,D,CT,Yea,S341,0,281
Blunt (R-MO),Blunt,Roy,R,MO,Yea,S342,0,281
Booker (D-NJ),Booker,Cory,D,NJ,Nay,S370,0,281
Boozman (R-AR),Boozman,John,R,AR,Yea,S343,0,281
Boxer (D-CA),Boxer,Barbara,D,CA,Yea,S223,0,281
Brown (D-OH),Brown,Sherrod,D,OH,Nay,S307,0,281
Burr (R-NC),Burr,Richard,R,NC,Yea,S300,0,281
Cantwell (D-WA),Cantwell,Maria,D,WA,Yea,S275,0,281
Capito (R-WV),Capito,Shelley,R,WV,Yea,S372,0,281
Cardin (D-MD),Cardin,Ben,D,MD,Yea,S308,0,281
Carper (D-DE),Carper,Thomas,D,DE,Yea,S277,0,281
Casey (D-PA),Casey,Bob,D,PA,Yea,S309,0,281
Cassidy (R-LA),Cassidy,Bill,R,LA,Yea,S373,0,281
Coats (R-IN),Coats,Dan,R,IN,Yea,S212,0,281
Cochran (R-MS),Cochran,Thad,R,MS,Yea,S136,0,281
Collins (R-ME),Collins,Susan,R,ME,Yea,S252,0,281
Coons (D-DE),Coons,Christopher,D,DE,Nay,S337,0,281
Corker (R-TN),Corker,Bob,R,TN,Yea,S310,0,281
Cornyn (R-TX),Cornyn,John,R,TX,Yea,S287,0,281
Cotton (R-AR),Cotton,Tom,R,AR,Yea,S374,0,281
Crapo (R-ID),Crapo,Mike,R,ID,Yea,S266,0,281
Cruz (R-TX),Cruz,Ted,R,TX,Yea,S355,0,281
Daines (R-MT),Daines,Steve,R,MT,Yea,S375,0,281
Donnelly (D-IN),Donnelly,Joe,D,IN,Yea,S356,0,281
Durbin (D-IL),Durbin,Richard,D,IL,Yea,S253,0,281
Enzi (R-WY),Enzi,Mike,R,WY,Yea,S254,0,281
Ernst (R-IA),Ernst,Joni,R,IA,Yea,S376,0,281
Feinstein (D-CA),Feinstein,Dianne,D,CA,Yea,S221,0,281
Fischer (R-NE),Fischer,Deb,R,NE,Yea,S357,0,281
Flake (R-AZ),Flake,Jeff,R,AZ,Yea,S358,0,281
Franken (D-MN),Franken,Al,D,MN,Nay,S332,0,281
Gardner (R-CO),Gardner,Cory,R,CO,Yea,S377,0,281
Gillibrand (D-NY),Gillibrand,Kirsten,D,NY,Yea,S331,0,281
Graham (R-SC),Graham,Lindsey,R,SC,Not Voting,S293,0,281
Grassley (R-IA),Grassley,Chuck,R,IA,Yea,S153,0,281
Hatch (R-UT),Hatch,Orrin,R,UT,Yea,S118,0,281
Heinrich (D-NM),Heinrich,Martin,D,NM,Yea,S359,0,281
Heitkamp (D-ND),Heitkamp,Heidi,D,ND,Yea,S360,0,281
Heller (R-NV),Heller,Dean,R,NV,Yea,S352,0,281
Hirono (D-HI),Hirono,Mazie,D,HI,Yea,S361,0,281
Hoeven (R-ND),Hoeven,John,R,ND,Yea,S344,0,281
Inhofe (R-OK),Inhofe,Jim,R,OK,Yea,S236,0,281
Isakson (R-GA),Isakson,Johnny,R,GA,Yea,S305,0,281
Johnson (R-WI),Johnson,Ron,R,WI,Yea,S345,0,281
Kaine (D-VA),Kaine,Timothy,D,VA,Yea,S362,0,281
King (I-ME),King,Angus,I,ME,Yea,S363,0,281
Kirk (R-IL),Kirk,Mark,R,IL,Yea,S339,0,281
Klobuchar (D-MN),Klobuchar,Amy,D,MN,Yea,S311,0,281
Lankford (R-OK),Lankford,James,R,OK,Yea,S378,0,281
Leahy (D-VT),Leahy,Patrick,D,VT,Nay,S057,0,281
Lee (R-UT),Lee,Mike,R,UT,Yea,S346,0,281
Manchin (D-WV),Manchin,Joe,D,WV,Yea,S338,0,281
Markey (D-MA),Markey,Edward,D,MA,Nay,S369,0,281
McCain (R-AZ),McCain,John,R,AZ,Yea,S197,0,281
McCaskill (D-MO),McCaskill,Claire,D,MO,Yea,S312,0,281
McConnell (R-KY),McConnell,Mitch,R,KY,Yea,S174,0,281
Menendez (D-NJ),Menendez,Robert,D,NJ,Nay,S306,0,281
Merkley (D-OR),Merkley,Jeff,D,OR,Nay,S322,0,281
Mikulski (D-MD),Mikulski,Barbara,D,MD,Yea,S182,0,281
Moran (R-KS),Moran,Jerry,R,KS,Yea,S347,0,281
Murkowski (R-AK),Murkowski,Lisa,R,AK,Yea,S288,0,281
Murphy (D-CT),Murphy,Christopher,D,CT,Yea,S364,0,281
Murray (D-WA),Murray,Patty,D,WA,Yea,S229,0,281
Nelson (D-FL),Nelson,Bill,D,FL,Yea,S282,0,281
Paul (R-KY),Paul,Rand,R,KY,Nay,S348,0,281
Perdue (R-GA),Perdue,David,R,GA,Yea,S379,0,281
Peters (D-MI),Peters,Gary,D,MI,Yea,S380,0,281
Portman (R-OH),Portman,Rob,R,OH,Yea,S349,0,281
Reed (D-RI),Reed,John,D,RI,Yea,S259,0,281
Reid (D-NV),Reid,Harry,D,NV,Yea,S198,0,281
Risch (R-ID),Risch,James,R,ID,Yea,S323,0,281
Roberts (R-KS),Roberts,Pat,R,KS,Yea,S260,0,281
Rounds (R-SD),Rounds,Mike,R,SD,Yea,S381,0,281
Rubio (R-FL),Rubio,Marco,R,FL,Not Voting,S350,0,281
Sanders (I-VT),Sanders,Bernie,I,VT,Nay,S313,0,281
Sasse (R-NE),Sasse,Ben,R,NE,Yea,S382,0,281
Schatz (D-HI),Schatz,Brian,D,HI,Yea,S353,0,281
Schumer (D-NY),Schumer,Charles,D,NY,Yea,S270,0,281
Scott (R-SC),Scott,Timothy,R,SC,Yea,S365,0,281
Sessions (R-AL),Sessions,Jefferson,R,AL,Yea,S261,0,281
Shaheen (D-NH),Shaheen,Jeanne,D,NH,Yea,S324,0,281
Shelby (R-AL),Shelby,Richard,R,AL,Yea,S184,0,281
Stabenow (D-MI),Stabenow,Debbie,D,MI,Yea,S284,0,281
Sullivan (R-AK),Sullivan,Dan,R,AK,Yea,S383,0,281
Tester (D-MT),Tester,Jon,D,MT,Yea,S314,0,281
Thune (R-SD),Thune,John,R,SD,Yea,S303,0,281
Tillis (R-NC),Tillis,Thomas,R,NC,Yea,S384,0,281
Toomey (R-PA),Toomey,Pat,R,PA,Yea,S351,0,281
Udall (D-NM),Udall,Tom,D,NM,Nay,S326,0,281
Vitter (R-LA),Vitter,David,R,LA,Not Voting,S299,0,281
Warner (D-VA),Warner,Mark,D,VA,Yea,S327,0,281
Warren (D-MA),Warren,Elizabeth,D,MA,Nay,S366,0,281
Whitehouse (D-RI),Whitehouse,Sheldon,D,RI,Yea,S316,0,281
Wicker (R-MS),Wicker,Roger,R,MS,Yea,S318,0,281
Wyden (D-OR),Wyden,Ron,D,OR,Nay,S247,0,281
Alexander (R-TN),Alexander,Lamar,R,TN,Nay,S289,0,282
Ayotte (R-NH),Ayotte,Kelly,R,NH,Nay,S340,0,282
Baldwin (D-WI),Baldwin,Tammy,D,WI,Yea,S354,0,282
Barrasso (R-WY),Barrasso,John,R,WY,Yea,S317,0,282
Bennet (D-CO),Bennet,Michael,D,CO,Yea,S330,0,282
Blumenthal (D-CT),Blumenthal,Richard,D,CT,Nay,S341,0,282
Blunt (R-MO),Blunt,Roy,R,MO,Nay,S342,0,282
Booker (D-NJ),Booker,Cory,D,NJ,Yea,S370,0,282
Boozman (R-AR),Boozman,John,R,AR,Nay,S343,0,282
Boxer (D-CA),Boxer,Barbara,D,CA,Yea,S223,0,282
Brown (D-OH),Brown,Sherrod,D,OH,Yea,S307,0,282
Burr (R-NC),Burr,Richard,R,NC,Nay,S300,0,282
Cantwell (D-WA),Cantwell,Maria,D,WA,Yea,S275,0,282
Capito (R-WV),Capito,Shelley,R,WV,Nay,S372,0,282
Cardin (D-MD),Cardin,Ben,D,MD,Yea,S308,0,282
Carper (D-DE),Carper,Thomas,D,DE,Nay,S277,0,282
Casey (D-PA),Casey,Bob,D,PA,Nay,S309,0,282
Cassidy (R-LA),Cassidy,Bill,R,LA,Nay,S373,0,282
Coats (R-IN),Coats,Dan,R,IN,Nay,S212,0,282
Cochran (R-MS),Cochran,Thad,R,MS,Nay,S136,0,282
Collins (R-ME),Collins,Susan,R,ME,Nay,S252,0,282
Coons (D-DE),Coons,Christopher,D,DE,Yea,S337,0,282
Corker (R-TN),Corker,Bob,R,TN,Nay,S310,0,282
Cornyn (R-TX),Cornyn,John,R,TX,Nay,S287,0,282
Cotton (R-AR),Cotton,Tom,R,AR,Nay,S374,0,282
Crapo (R-ID),Crapo,Mike,R,ID,Yea,S266,0,282
Cruz (R-TX),Cruz,Ted,R,TX,Yea,S355,0,282
Daines (R-MT),Daines,Steve,R,MT,Yea,S375,0,282
Donnelly (D-IN),Donnelly,Joe,D,IN,Nay,S356,0,282
Durbin (D-IL),Durbin,Richard,D,IL,Yea,S253,0,282
Enzi (R-WY),Enzi,Mike,R,WY,Yea,S254,0,282
Ernst (R-IA),Ernst,Joni,R,IA,Nay,S376,0,282
Feinstein (D-CA),Feinstein,Dianne,D,CA,Nay,S221,0,282
Fischer (R-NE),Fischer,Deb,R,NE,Nay,S357,0,282
Flake (R-AZ),Flake,Jeff,R,AZ,Nay,S358,0,282
Franken (D-MN),Franken,Al,D,MN,Yea,S332,0,282
Gardner (R-CO),Gardner,Cory,R,CO,Nay,S377,0,282
Gillibrand (D-NY),Gillibrand,Kirsten,D,NY,Yea,S331,0,282
Graham (R-SC),Graham,Lindsey,R,SC,Not Voting,S293,0,282
Grassley (R-IA),Grassley,Chuck,R,IA,Nay,S153,0,282
Hatch (R-UT),Hatch,Orrin,R,UT,Nay,S118,0,282
Heinrich (D-NM),Heinrich,Martin,D,NM,Yea,S359,0,282
Heitkamp (D-ND),Heitkamp,Heidi,D,ND,Nay,S360,0,282
Heller (R-NV),Heller,Dean,R,NV,Yea,S352,0,282
Hirono (D-HI),Hirono,Mazie,D,HI,Nay,S361,0,282
Hoeven (R-ND),Hoeven,John,R,ND,Nay,S344,0,282
Inhofe (R-OK),Inhofe,Jim,R,OK,Nay,S236,0,282
Isakson (R-GA),Isakson,Johnny,R,GA,Nay,S305,0,282
Johnson (R-WI),Johnson,Ron,R,WI,Nay,S345,0,282
Kaine (D-VA),Kaine,Timothy,D,VA,Nay,S362,0,282
King (I-ME),King,Angus,I,ME,Nay,S363,0,282
Kirk (R-IL),Kirk,Mark,R,IL,Nay,S339,0,282
Klobuchar (D-MN),Klobuchar,Amy,D,MN,Nay,S311,0,282
Lankford (R-OK),Lankford,James,R,OK,Nay,S378,0,282
Leahy (D-VT),Leahy,Patrick,D,VT,Yea,S057,0,282
Lee (R-UT),Lee,Mike,R,UT,Yea,S346,0,282
Manchin (D-WV),Manchin,Joe,D,WV,Nay,S338,0,282
Markey (D-MA),Markey,Edward,D,MA,Yea,S369,0,282
McCain (R-AZ),McCain,John,R,AZ,Nay,S197,0,282
McCaskill (D-MO),McCaskill,Claire,D,MO,Nay,S312,0,282
McConnell (R-KY),McConnell,Mitch,R,KY,Nay,S174,0,282
Menendez (D-NJ),Menendez,Robert,D,NJ,Yea,S306,0,282
Merkley (D-OR),Merkley,Jeff,D,OR,Yea,S322,0,282
Mikulski (D-MD),Mikulski,Barbara,D,MD,Nay,S182,0,282
Moran (R-KS),Moran,Jerry,R,KS,Nay,S347,0,282
Murkowski (R-AK),Murkowski,Lisa,R,AK,Yea,S288,0,282
Murphy (D-CT),Murphy,Christopher,D,CT,Nay,S364,0,282
Murray (D-WA),Murray,Patty,D,WA,Yea,S229,0,282
Nelson (D-FL),Nelson,Bill,D,FL,Nay,S282,0,282
Paul (R-KY),Paul,Rand,R,KY,Yea,S348,0,282
Perdue (R-GA),Perdue,David,R,GA,Nay,S379,0,282
Peters (D-MI),Peters,Gary,D,MI,Nay,S380,0,282
Portman (R-OH),Portman,Rob,R,OH,Nay,S349,0,282
Reed (D-RI),Reed,John,D,RI,Nay,S259,0,282
Reid (D-NV),Reid,Harry,D,NV,Nay,S198,0,282
Risch (R-ID),Risch,James,R,ID,Nay,S323,0,282
Roberts (R-KS),Roberts,Pat,R,KS,Nay,S260,0,282
Rounds (R-SD),Rounds,Mike,R,SD,Nay,S381,0,282
Rubio (R-FL),Rubio,Marco,R,FL,Not Voting,S350,0,282
Sanders (I-VT),Sanders,Bernie,I,VT,Yea,S313,0,282
Sasse (R-NE),Sasse,Ben,R,NE,Nay,S382,0,282
Schatz (D-HI),Schatz,Brian,D,HI,Nay,S353,0,282
Schumer (D-NY),Schumer,Charles,D,NY,Yea,S270,0,282
Scott (R-SC),Scott,Timothy,R,SC,Nay,S365,0,282
Sessions (R-AL),Sessions,Jefferson,R,AL,Nay,S261,0,282
Shaheen (D-NH),Shaheen,Jeanne,D,NH,Nay,S324,0,282
Shelby (R-AL),Shelby,Richard,R,AL,Nay,S184,0,282
Stabenow (D-MI),Stabenow,Debbie,D,MI,Nay,S284,0,282
Sullivan (R-AK),Sullivan,Dan,R,AK,Yea,S383,0,282
Tester (D-MT),Tester,Jon,D,MT,Nay,S314,0,282
Thune (R-SD),Thune,John,R,SD,Nay,S303,0,282
Tillis (R-NC),Tillis,Thomas,R,NC,Nay,S384,0,282
Toomey (R-PA),Toomey,Pat,R,PA,Nay,S351,0,282
Udall (D-NM),Udall,Tom,D,NM,Yea,S326,0,282
Vitter (R-LA),Vitter,David,R,LA,Not Voting,S299,0,282
Warner (D-VA),Warner,Mark,D,VA,Nay,S327,0,282
Warren (D-MA),Warren,Elizabeth,D,MA,Yea,S366,0,282
Whitehouse (D-RI),Whitehouse,Sheldon,D,RI,Nay,S316,0,282
Wicker (R-MS),Wicker,Roger,R,MS,Nay,S318,0,282
Wyden (D-OR),Wyden,Ron,D,OR,Yea,S247,0,282
Alexander (R-TN),Alexander,Lamar,R,TN,Yea,S289,0,283
Ayotte (R-NH),Ayotte,Kelly,R,NH,Yea,S340,0,283
Baldwin (D-WI),Baldwin,Tammy,D,WI,Yea,S354,0,283
Barrasso (R-WY),Barrasso,John,R,WY,Yea,S317,0,283
Bennet (D-CO),Bennet,Michael,D,CO,Yea,S330,0,283
Blumenthal (D-CT),Blumenthal,Richard,D,CT,Yea,S341,0,283
Blunt (R-MO),Blunt,Roy,R,MO,Yea,S342,0,283
Booker (D-NJ),Booker,Cory,D,NJ,Yea,S370,0,283
Boozman (R-AR),Boozman,John,R,AR,Yea,S343,0,283
Boxer (D-CA),Boxer,Barbara,D,CA,Yea,S223,0,283
Brown (D-OH),Brown,Sherrod,D,OH,Yea,S307,0,283
Burr (R-NC),Burr,Richard,R,NC,Yea,S300,0,283
Cantwell (D-WA),Cantwell,Maria,D,WA,Yea,S275,0,283
Capito (R-WV),Capito,Shelley,R,WV,Yea,S372,0,283
Cardin (D-MD),Cardin,Ben,D,MD,Yea,S308,0,283
Carper (D-DE),Carper,Thomas,D,DE,Yea,S277,0,283
Casey (D-PA),Casey,Bob,D,PA,Yea,S309,0,283
Cassidy (R-LA),Cassidy,Bill,R,LA,Yea,S373,0,283
Coats (R-IN),Coats,Dan,R,IN,Yea,S212,0,283
Cochran (R-MS),Cochran,Thad,R,MS,Yea,S136,0,283
Collins (R-ME),Collins,Susan,R,ME,Yea,S252,0,283
Coons (D-DE),Coons,Christopher,D,DE,Yea,S337,0,283
Corker (R-TN),Corker,Bob,R,TN,Yea,S310,0,283
Cornyn (R-TX),Cornyn,John,R,TX,Yea,S287,0,283
Cotton (R-AR),Cotton,Tom,R,AR,Yea,S374,0,283
Crapo (R-ID),Crapo,Mike,R,ID,Yea,S266,0,283
Cruz (R-TX),Cruz,Ted,R,TX,Yea,S355,0,283
Daines (R-MT),Daines,Steve,R,MT,Yea,S375,0,283
Donnelly (D-IN),Donnelly,Joe,D,IN,Yea,S356,0,283
Durbin (D-IL),Durbin,Richard,D,IL,Yea,S253,0,283
Enzi (R-WY),Enzi,Mike,R,WY,Yea,S254,0,283
Ernst (R-IA),Ernst,Joni,R,IA,Yea,S376,0,283
Feinstein (D-CA),Feinstein,Dianne,D,CA,Yea,S221,0,283
Fischer (R-NE),Fischer,Deb,R,NE,Yea,S357,0,283
Flake (R-AZ),Flake,Jeff,R,AZ,Not Voting,S358,0,283
Franken (D-MN),Franken,Al,D,MN,Yea,S332,0,283
Gardner (R-CO),Gardner,Cory,R,CO,Yea,S377,0,283
Gillibrand (D-NY),Gillibrand,Kirsten,D,NY,Yea,S331,0,283
Graham (R-SC),Graham,Lindsey,R,SC,Not Voting,S293,0,283
Grassley (R-IA),Grassley,Chuck,R,IA,Yea,S153,0,283
Hatch (R-UT),Hatch,Orrin,R,UT,Yea,S118,0,283
Heinrich (D-NM),Heinrich,Martin,D,NM,Yea,S359,0,283
Heitkamp (D-ND),Heitkamp,Heidi,D,ND,Yea,S360,0,283
Heller (R-NV),Heller,Dean,R,NV,Yea,S352,0,283
Hirono (D-HI),Hirono,Mazie,D,HI,Yea,S361,0,283
Hoeven (R-ND),Hoeven,John,R,ND,Yea,S344,0,283
Inhofe (R-OK),Inhofe,Jim,R,OK,Yea,S236,0,283
Isakson (R-GA),Isakson,Johnny,R,GA,Yea,S305,0,283
Johnson (R-WI),Johnson,Ron,R,WI,Yea,S345,0,283
Kaine (D-VA),Kaine,Timothy,D,VA,Not Voting,S362,0,283
King (I-ME),King,Angus,I,ME,Yea,S363,0,283
Kirk (R-IL),Kirk,Mark,R,IL,Yea,S339,0,283
Klobuchar (D-MN),Klobuchar,Amy,D,MN,Yea,S311,0,283
Lankford (R-OK),Lankford,James,R,OK,Yea,S378,0,283
Leahy (D-VT),Leahy,Patrick,D,VT,Yea,S057,0,283
Lee (R-UT),Lee,Mike,R,UT,Yea,S346,0,283
Manchin (D-WV),Manchin,Joe,D,WV,Yea,S338,0,283
Markey (D-MA),Markey,Edward,D,MA,Yea,S369,0,283
McCain (R-AZ),McCain,John,R,AZ,Yea,S197,0,283
McCaskill (D-MO),McCaskill,Claire,D,MO,Yea,S312,0,283
McConnell (R-KY),McConnell,Mitch,R,KY,Yea,S174,0,283
Menendez (D-NJ),Menendez,Robert,D,NJ,Yea,S306,0,283
Merkley (D-OR),Merkley,Jeff,D,OR,Yea,S322,0,283
Mikulski (D-MD),Mikulski,Barbara,D,MD,Yea,S182,0,283
Moran (R-KS),Moran,Jerry,R,KS,Not Voting,S347,0,283
Murkowski (R-AK),Murkowski,Lisa,R,AK,Yea,S288,0,283
Murphy (D-CT),Murphy,Christopher,D,CT,Yea,S364,0,283
Murray (D-WA),Murray,Patty,D,WA,Yea,S229,0,283
Nelson (D-FL),Nelson,Bill,D,FL,Yea,S282,0,283
Paul (R-KY),Paul,Rand,R,KY,Yea,S348,0,283
Perdue (R-GA),Perdue,David,R,GA,Yea,S379,0,283
Peters (D-MI),Peters,Gary,D,MI,Yea,S380,0,283
Portman (R-OH),Portman,Rob,R,OH,Yea,S349,0,283
Reed (D-RI),Reed,John,D,RI,Yea,S259,0,283
Reid (D-NV),Reid,Harry,D,NV,Yea,S198,0,283
Risch (R-ID),Risch,James,R,ID,Yea,S323,0,283
Roberts (R-KS),Roberts,Pat,R,KS,Yea,S260,0,283
Rounds (R-SD),Rounds,Mike,R,SD,Yea,S381,0,283
Rubio (R-FL),Rubio,Marco,R,FL,Not Voting,S350,0,283
Sanders (I-VT),Sanders,Bernie,I,VT,Yea,S313,0,283
Sasse (R-NE),Sasse,Ben,R,NE,Yea,S382,0,283
Schatz (D-HI),Schatz,Brian,D,HI,Yea,S353,0,283
Schumer (D-NY),Schumer,Charles,D,NY,Yea,S270,0,283
Scott (R-SC),Scott,Timothy,R,SC,Yea,S365,0,283
Sessions (R-AL),Sessions,Jefferson,R,AL,Yea,S261,0,283
Shaheen (D-NH),Shaheen,Jeanne,D,NH,Yea,S324,0,283
Shelby (R-AL),Shelby,Richard,R,AL,Yea,S184,0,283
Stabenow (D-MI),Stabenow,Debbie,D,MI,Yea,S284,0,283
Sullivan (R-AK),Sullivan,Dan,R,AK,Yea,S383,0,283
Tester (D-MT),Tester,Jon,D,MT,Yea,S314,0,283
Thune (R-SD),Thune,John,R,SD,Not Voting,S303,0,283
Tillis (R-NC),Tillis,Thomas,R,NC,Yea,S384,0,283
Toomey (R-PA),Toomey,Pat,R,PA,Yea,S351,0,283
Udall (D-NM),Udall,Tom,D,NM,Yea,S326,0,283
Vitter (R-LA),Vitter,David,R,LA,Not Voting,S299,0,283
Warner (D-VA),Warner,Mark,D,VA,Yea,S327,0,283
Warren (D-MA),Warren,Elizabeth,D,MA,Yea,S366,0,283
Whitehouse (D-RI),Whitehouse,Sheldon,D,RI,Yea,S316,0,283
Wicker (R-MS),Wicker,Roger,R,MS,Yea,S318,0,283
Wyden (D-OR),Wyden,Ron,D,OR,Yea,S247,0,283
Alexander (R-TN),Alexander,Lamar,R,TN,Yea,S289,0,284
Ayotte (R-NH),Ayotte,Kelly,R,NH,Yea,S340,0,284
Baldwin (D-WI),Baldwin,Tammy,D,WI,Yea,S354,0,284
Barrasso (R-WY),Barrasso,John,R,WY,Yea,S317,0,284
Bennet (D-CO),Bennet,Michael,D,CO,Yea,S330,0,284
Blumenthal (D-CT),Blumenthal,Richard,D,CT,Yea,S341,0,284
Blunt (R-MO),Blunt,Roy,R,MO,Not Voting,S342,0,284
Booker (D-NJ),Booker,Cory,D,NJ,Yea,S370,0,284
Boozman (R-AR),Boozman,John,R,AR,Yea,S343,0,284
Boxer (D-CA),Boxer,Barbara,D,CA,Yea,S223,0,284
Brown (D-OH),Brown,Sherrod,D,OH,Yea,S307,0,284
Burr (R-NC),Burr,Richard,R,NC,Yea,S300,0,284
Cantwell (D-WA),Cantwell,Maria,D,WA,Yea,S275,0,284
Capito (R-WV),Capito,Shelley,R,WV,Yea,S372,0,284
Cardin (D-MD),Cardin,Ben,D,MD,Yea,S308,0,284
Carper (D-DE),Carper,Thomas,D,DE,Yea,S277,0,284
Casey (D-PA),Casey,Bob,D,PA,Yea,S309,0,284
Cassidy (R-LA),Cassidy,Bill,R,LA,Yea,S373,0,284
Coats (R-IN),Coats,Dan,R,IN,Yea,S212,0,284
Cochran (R-MS),Cochran,Thad,R,MS,Yea,S136,0,284
Collins (R-ME),Collins,Susan,R,ME,Yea,S252,0,284
Coons (D-DE),Coons,Christopher,D,DE,Yea,S337,0,284
Corker (R-TN),Corker,Bob,R,TN,Not Voting,S310,0,284
Cornyn (R-TX),Cornyn,John,R,TX,Yea,S287,0,284
Cotton (R-AR),Cotton,Tom,R,AR,Not Voting,S374,0,284
Crapo (R-ID),Crapo,Mike,R,ID,Not Voting,S266,0,284
Cruz (R-TX),Cruz,Ted,R,TX,Not Voting,S355,0,284
Daines (R-MT),Daines,Steve,R,MT,Yea,S375,0,284
Donnelly (D-IN),Donnelly,Joe,D,IN,Yea,S356,0,284
Durbin (D-IL),Durbin,Richard,D,IL,Yea,S253,0,284
Enzi (R-WY),Enzi,Mike,R,WY,Yea,S254,0,284
Ernst (R-IA),Ernst,Joni,R,IA,Yea,S376,0,284
Feinstein (D-CA),Feinstein,Dianne,D,CA,Yea,S221,0,284
Fischer (R-NE),Fischer,Deb,R,NE,Yea,S357,0,284
Flake (R-AZ),Flake,Jeff,R,AZ,Yea,S358,0,284
Franken (D-MN),Franken,Al,D,MN,Yea,S332,0,284
Gardner (R-CO),Gardner,Cory,R,CO,Yea,S377,0,284
Gillibrand (D-NY),Gillibrand,Kirsten,D,NY,Yea,S331,0,284
Graham (R-SC),Graham,Lindsey,R,SC,Not Voting,S293,0,284
Grassley (R-IA),Grassley,Chuck,R,IA,Yea,S153,0,284
Hatch (R-UT),Hatch,Orrin,R,UT,Yea,S118,0,284
Heinrich (D-NM),Heinrich,Martin,D,NM,Yea,S359,0,284
Heitkamp (D-ND),Heitkamp,Heidi,D,ND,Yea,S360,0,284
Heller (R-NV),Heller,Dean,R,NV,Yea,S352,0,284
Hirono (D-HI),Hirono,Mazie,D,HI,Yea,S361,0,284
Hoeven (R-ND),Hoeven,John,R,ND,Yea,S344,0,284
Inhofe (R-OK),Inhofe,Jim,R,OK,Yea,S236,0,284
Isakson (R-GA),Isakson,Johnny,R,GA,Yea,S305,0,284
Johnson (R-WI),Johnson,Ron,R,WI,Yea,S345,0,284
Kaine (D-VA),Kaine,Timothy,D,VA,Yea,S362,0,284
King (I-ME),King,Angus,I,ME,Yea,S363,0,284
Kirk (R-IL),Kirk,Mark,R,IL,Yea,S339,0,284
Klobuchar (D-MN),Klobuchar,Amy,D,MN,Yea,S311,0,284
Lankford (R-OK),Lankford,James,R,OK,Yea,S378,0,284
Leahy (D-VT),Leahy,Patrick,D,VT,Yea,S057,0,284
Lee (R-UT),Lee,Mike,R,UT,Yea,S346,0,284
Manchin (D-WV),Manchin,Joe,D,WV,Yea,S338,0,284
Markey (D-MA),Markey,Edward,D,MA,Not Voting,S369,0,284
McCain (R-AZ),McCain,John,R,AZ,Yea,S197,0,284
McCaskill (D-MO),McCaskill,Claire,D,MO,Yea,S312,0,284
McConnell (R-KY),McConnell,Mitch,R,KY,Yea,S174,0,284
Menendez (D-NJ),Menendez,Robert,D,NJ,Yea,S306,0,284
Merkley (D-OR),Merkley,Jeff,D,OR,Yea,S322,0,284
Mikulski (D-MD),Mikulski,Barbara,D,MD,Yea,S182,0,284
Moran (R-KS),Moran,Jerry,R,KS,Yea,S347,0,284
Murkowski (R-AK),Murkowski,Lisa,R,AK,Yea,S288,0,284
Murphy (D-CT),Murphy,Christopher,D,CT,Yea,S364,0,284
Murray (D-WA),Murray,Patty,D,WA,Yea,S229,0,284
Nelson (D-FL),Nelson,Bill,D,FL,Yea,S282,0,284
Paul (R-KY),Paul,Rand,R,KY,Not Voting,S348,0,284
Perdue (R-GA),Perdue,David,R,GA,Yea,S379,0,284
Peters (D-MI),Peters,Gary,D,MI,Yea,S380,0,284
Portman (R-OH),Portman,Rob,R,OH,Yea,S349,0,284
Reed (D-RI),Reed,John,D,RI,Yea,S259,0,284
Reid (D-NV),Reid,Harry,D,NV,Yea,S198,0,284
Risch (R-ID),Risch,James,R,ID,Yea,S323,0,284
Roberts (R-KS),Roberts,Pat,R,KS,Yea,S260,0,284
Rounds (R-SD),Rounds,Mike,R,SD,Yea,S381,0,284
Rubio (R-FL),Rubio,Marco,R,FL,Not Voting,S350,0,284
Sanders (I-VT),Sanders,Bernie,I,VT,Not Voting,S313,0,284
Sasse (R-NE),Sasse,Ben,R,NE,Yea,S382,0,284
Schatz (D-HI),Schatz,Brian,D,HI,Yea,S353,0,284
Schumer (D-NY),Schumer,Charles,D,NY,Yea,S270,0,284
Scott (R-SC),Scott,Timothy,R,SC,Yea,S365,0,284
Sessions (R-AL),Sessions,Jefferson,R,AL,Yea,S261,0,284
Shaheen (D-NH),Shaheen,Jeanne,D,NH,Yea,S324,0,284
Shelby (R-AL),Shelby,Richard,R,AL,Yea,S184,0,284
